,RIGHT PROXIMAL,RIGHT MIDDLE,RIGHT DISTAL,LEFT PROXIMAL,LEFT MIDDLE,LEFT DISTAL,MINIMUM  GAP1,t2,WO,Code,Component Part Number,Component Description,t1,Date_data,Quantity,Part,Process,Shift,Date_data_data,Time,SERIAL NUMBER,RIGHT PROXIMAL_data,RIGHT MIDDLE_data,RIGHT DISTAL_data,LEFT PROXIMAL_data,LEFT MIDDLE_data,LEFT DISTAL_data
3658,4.8,3.8,2.8,3.8,3.8,4.4,2.8,V9635M,1475230.0,D39496G09                ,D49835G02                ,GLUED JAW ASSY CURVED         ,V9641P,11/5/2021,538.96,D49835,LINEA 163,PRIMER TURNO,2021-11-04,20:24:09,329523.0,3.1013,4.293,3.1043,3.1542,3.6937,3.2946
3659,4.8,3.8,2.8,3.8,3.8,4.4,2.8,V9635M,1475230.0,D39496G09                ,D49835G02                ,GLUED JAW ASSY CURVED         ,V9641P,11/5/2021,538.96,D49835,LINEA 163,PRIMER TURNO,2021-11-04,20:23:54,329522.0,3.0726,3.8998,2.7903,2.2847,2.3927,2.49
3660,4.8,3.8,2.8,3.8,3.8,4.4,2.8,V9635M,1475230.0,D39496G09                ,D49835G02                ,GLUED JAW ASSY CURVED         ,V9641P,11/5/2021,538.96,D49835,LINEA 163,PRIMER TURNO,2021-11-04,20:23:39,329521.0,3.1204,3.6833,2.8792,3.5618,2.8486,2.401
3661,4.8,3.8,2.8,3.8,3.8,4.4,2.8,V9635M,1475230.0,D39496G09                ,D49835G02                ,GLUED JAW ASSY CURVED         ,V9641P,11/5/2021,538.96,D49835,LINEA 163,PRIMER TURNO,2021-11-04,20:23:23,329520.0,3.1194,4.2079,2.9354,2.3606,3.0026,2.625
3662,4.8,3.8,2.8,3.8,3.8,4.4,2.8,V9635M,1475230.0,D39496G09                ,D49835G02                ,GLUED JAW ASSY CURVED         ,V9641P,11/5/2021,538.96,D49835,LINEA 163,PRIMER TURNO,2021-11-04,20:23:06,329519.0,3.2862,4.2319,2.9454,3.1286,3.586,2.7839
3663,4.8,3.8,2.8,3.8,3.8,4.4,2.8,V9635M,1475230.0,D39496G09                ,D49835G02                ,GLUED JAW ASSY CURVED         ,V9641P,11/5/2021,538.96,D49835,LINEA 163,PRIMER TURNO,2021-11-04,20:22:51,329518.0,3.5068,4.2194,3.2335,3.0495,3.3551,2.9135
3664,4.8,3.8,2.8,3.8,3.8,4.4,2.8,V9635M,1475230.0,D39496G09                ,D49835G02                ,GLUED JAW ASSY CURVED         ,V9641P,11/5/2021,538.96,D49835,LINEA 163,PRIMER TURNO,2021-11-04,20:22:35,329517.0,2.9534,3.9042,3.0567,2.6439,3.1148,2.9279
3665,4.8,3.8,2.8,3.8,3.8,4.4,2.8,V9635M,1475230.0,D39496G09                ,D49835G02                ,GLUED JAW ASSY CURVED         ,V9641P,11/5/2021,538.96,D49835,LINEA 163,PRIMER TURNO,2021-11-04,20:22:21,329516.0,2.8906,3.8999,2.7067,2.4815,2.9853,2.6365
3666,4.8,3.8,2.8,3.8,3.8,4.4,2.8,V9635M,1475230.0,D39496G09                ,D49835G02                ,GLUED JAW ASSY CURVED         ,V9641P,11/5/2021,538.96,D49835,LINEA 163,PRIMER TURNO,2021-11-04,20:22:03,329515.0,3.0523,4.3155,2.8661,3.0968,3.7894,3.2904
3667,4.8,3.8,2.8,3.8,3.8,4.4,2.8,V9635M,1475230.0,D39496G09                ,D49835G02                ,GLUED JAW ASSY CURVED         ,V9641P,11/5/2021,538.96,D49835,LINEA 163,PRIMER TURNO,2021-11-04,20:21:48,329514.0,3.1935,4.3049,3.2905,2.7773,3.2536,2.9347
3668,4.8,3.8,2.8,3.8,3.8,4.4,2.8,V9635M,1475230.0,D39496G09                ,D49835G02                ,GLUED JAW ASSY CURVED         ,V9641P,11/5/2021,538.96,D49835,LINEA 163,PRIMER TURNO,2021-11-04,20:21:30,329513.0,2.5391,4.0963,2.5221,3.0005,4.0384,2.8443
3669,4.8,3.8,2.8,3.8,3.8,4.4,2.8,V9635M,1475230.0,D39496G09                ,D49835G02                ,GLUED JAW ASSY CURVED         ,V9641P,11/5/2021,538.96,D49835,LINEA 163,PRIMER TURNO,2021-11-04,20:21:16,329512.0,3.0809,3.7432,2.9426,2.4906,2.744,2.4294
3670,4.8,3.8,2.8,3.8,3.8,4.4,2.8,V9635M,1475230.0,D39496G09                ,D49835G02                ,GLUED JAW ASSY CURVED         ,V9641P,11/5/2021,538.96,D49835,LINEA 163,PRIMER TURNO,2021-11-04,20:21:00,329511.0,3.0978,4.1469,2.8884,3.0009,3.3734,2.6145
3671,4.8,3.8,2.8,3.8,3.8,4.4,2.8,V9635M,1475230.0,D39496G09                ,D49835G02                ,GLUED JAW ASSY CURVED         ,V9641P,11/5/2021,538.96,D49835,LINEA 163,PRIMER TURNO,2021-11-04,20:20:46,329510.0,2.4936,3.5748,2.6054,2.5855,3.0669,2.821
3672,4.8,3.8,2.8,3.8,3.8,4.4,2.8,V9635M,1475230.0,D39496G09                ,D49835G02                ,GLUED JAW ASSY CURVED         ,V9641P,11/5/2021,538.96,D49835,LINEA 163,PRIMER TURNO,2021-11-04,20:20:29,329509.0,3.2715,3.9123,2.9368,2.9389,3.1907,3.1197
3673,4.8,3.8,2.8,3.8,3.8,4.4,2.8,V9635M,1475230.0,D39496G09                ,D49835G02                ,GLUED JAW ASSY CURVED         ,V9641P,11/5/2021,538.96,D49835,LINEA 163,PRIMER TURNO,2021-11-04,17:34:38,329508.0,3.2765,4.1196,3.0299,2.6489,3.1823,2.7872
3674,4.8,3.8,2.8,3.8,3.8,4.4,2.8,V9635M,1475230.0,D39496G09                ,D49835G02                ,GLUED JAW ASSY CURVED         ,V9641P,11/5/2021,538.96,D49835,LINEA 163,PRIMER TURNO,2021-11-04,17:34:17,329507.0,2.9892,4.1146,2.7218,2.8095,3.3118,3.2758
3675,4.8,3.8,2.8,3.8,3.8,4.4,2.8,V9635M,1475230.0,D39496G09                ,D49835G02                ,GLUED JAW ASSY CURVED         ,V9641P,11/5/2021,538.96,D49835,LINEA 163,PRIMER TURNO,2021-11-04,17:33:49,329506.0,1.3295,0.4657,2.5815,1.7716,1.0537,2.3094
3676,4.8,3.8,2.8,3.8,3.8,4.4,2.8,V9635M,1475230.0,D39496G09                ,D49835G02                ,GLUED JAW ASSY CURVED         ,V9641P,11/5/2021,538.96,D49835,LINEA 163,PRIMER TURNO,2021-11-04,17:33:31,329505.0,1.8128,2.9913,1.4537,1.8342,1.9262,1.2793
3677,4.8,3.8,2.8,3.8,3.8,4.4,2.8,V9635M,1475230.0,D39496G09                ,D49835G02                ,GLUED JAW ASSY CURVED         ,V9641P,11/5/2021,538.96,D49835,LINEA 163,PRIMER TURNO,2021-11-04,17:33:11,329504.0,2.9269,3.9339,2.6808,3.1869,3.3162,3.5869
3678,4.8,3.8,2.8,3.8,3.8,4.4,2.8,V9635M,1475230.0,D39496G09                ,D49835G02                ,GLUED JAW ASSY CURVED         ,V9641P,11/5/2021,538.96,D49835,LINEA 163,PRIMER TURNO,2021-11-04,17:32:51,329503.0,3.0893,4.2821,3.0122,3.0301,3.6483,3.3263
3679,4.8,3.8,2.8,3.8,3.8,4.4,2.8,V9635M,1475230.0,D39496G09                ,D49835G02                ,GLUED JAW ASSY CURVED         ,V9641P,11/5/2021,538.96,D49835,LINEA 163,PRIMER TURNO,2021-11-04,17:32:33,329502.0,2.9526,3.8592,2.8414,3.0618,2.9866,2.7513
3680,4.8,3.8,2.8,3.8,3.8,4.4,2.8,V9635M,1475230.0,D39496G09                ,D49835G02                ,GLUED JAW ASSY CURVED         ,V9641P,11/5/2021,538.96,D49835,LINEA 163,PRIMER TURNO,2021-11-04,17:32:15,329501.0,2.6682,3.6936,2.4435,2.7626,3.3031,3.198
3681,4.8,3.8,2.8,3.8,3.8,4.4,2.8,V9635M,1475230.0,D39496G09                ,D49835G02                ,GLUED JAW ASSY CURVED         ,V9641P,11/5/2021,538.96,D49835,LINEA 163,PRIMER TURNO,2021-11-04,17:31:56,329500.0,2.8753,3.7685,2.7847,2.6285,2.8927,3.053
3682,4.8,3.8,2.8,3.8,3.8,4.4,2.8,V9635M,1475230.0,D39496G09                ,D49835G02                ,GLUED JAW ASSY CURVED         ,V9641P,11/5/2021,538.96,D49835,LINEA 163,PRIMER TURNO,2021-11-04,17:31:39,329499.0,2.9728,4.3455,3.1181,2.7348,3.4957,3.4259
3683,4.8,3.8,2.8,3.8,3.8,4.4,2.8,V9635M,1475230.0,D39496G09                ,D49835G02                ,GLUED JAW ASSY CURVED         ,V9641P,11/5/2021,538.96,D49835,LINEA 163,PRIMER TURNO,2021-11-04,17:31:18,329498.0,2.9613,3.9219,2.3729,2.9714,3.3858,3.2927
3684,4.8,3.8,2.8,3.8,3.8,4.4,2.8,V9635M,1475230.0,D39496G09                ,D49835G02                ,GLUED JAW ASSY CURVED         ,V9641P,11/5/2021,538.96,D49835,LINEA 163,PRIMER TURNO,2021-11-04,17:30:59,329497.0,3.1576,4.3947,2.8461,3.0022,3.5987,3.2999
3685,4.8,3.8,2.8,3.8,3.8,4.4,2.8,V9635M,1475230.0,D39496G09                ,D49835G02                ,GLUED JAW ASSY CURVED         ,V9641P,11/5/2021,538.96,D49835,LINEA 163,PRIMER TURNO,2021-11-04,17:30:41,329496.0,3.4469,3.983,2.81,2.7354,2.9324,2.9427
3686,4.8,3.8,2.8,3.8,3.8,4.4,2.8,V9635M,1475230.0,D39496G09                ,D49835G02                ,GLUED JAW ASSY CURVED         ,V9641P,11/5/2021,538.96,D49835,LINEA 163,PRIMER TURNO,2021-11-04,17:30:23,329495.0,2.9989,4.1096,2.7957,3.0561,3.5009,3.3224
3687,4.8,3.8,2.8,3.8,3.8,4.4,2.8,V9635M,1475230.0,D39496G09                ,D49835G02                ,GLUED JAW ASSY CURVED         ,V9641P,11/5/2021,538.96,D49835,LINEA 163,PRIMER TURNO,2021-11-04,17:30:04,329494.0,3.0091,3.7329,2.9978,2.6077,3.024,3.0077
3688,4.8,3.8,2.8,3.8,3.8,4.4,2.8,V9635M,1475230.0,D39496G09                ,D49835G02                ,GLUED JAW ASSY CURVED         ,V9641P,11/5/2021,538.96,D49835,LINEA 163,PRIMER TURNO,2021-11-04,17:29:46,329493.0,2.9692,3.9199,2.6403,2.3321,2.9865,2.7482
3689,4.8,3.8,2.8,3.8,3.8,4.4,2.8,V9635M,1475230.0,D39496G09                ,D49835G02                ,GLUED JAW ASSY CURVED         ,V9641P,11/5/2021,538.96,D49835,LINEA 163,PRIMER TURNO,2021-11-04,17:29:27,329492.0,3.1213,4.2137,3.0989,3.0043,3.5813,3.1005
3690,4.8,3.8,2.8,3.8,3.8,4.4,2.8,V9635M,1475230.0,D39496G09                ,D49835G02                ,GLUED JAW ASSY CURVED         ,V9641P,11/5/2021,538.96,D49835,LINEA 163,PRIMER TURNO,2021-11-04,17:29:09,329491.0,2.863,3.9389,3.2301,3.0204,3.6255,3.2929
3691,4.8,3.8,2.8,3.8,3.8,4.4,2.8,V9635M,1475230.0,D39496G09                ,D49835G02                ,GLUED JAW ASSY CURVED         ,V9641P,11/5/2021,538.96,D49835,LINEA 163,PRIMER TURNO,2021-11-04,17:28:49,329490.0,3.1845,3.8298,2.8599,2.8955,2.859,3.2147
3692,4.8,3.8,2.8,3.8,3.8,4.4,2.8,V9635M,1475230.0,D39496G09                ,D49835G02                ,GLUED JAW ASSY CURVED         ,V9641P,11/5/2021,538.96,D49835,LINEA 163,PRIMER TURNO,2021-11-04,17:28:31,329489.0,2.5317,3.9598,2.6506,2.6761,3.4756,3.1436
3693,4.8,3.8,2.8,3.8,3.8,4.4,2.8,V9635M,1475230.0,D39496G09                ,D49835G02                ,GLUED JAW ASSY CURVED         ,V9641P,11/5/2021,538.96,D49835,LINEA 163,PRIMER TURNO,2021-11-04,17:28:12,329488.0,3.2446,4.1978,2.8659,2.5074,2.9067,2.7812
3694,4.8,3.8,2.8,3.8,3.8,4.4,2.8,V9635M,1475230.0,D39496G09                ,D49835G02                ,GLUED JAW ASSY CURVED         ,V9641P,11/5/2021,538.96,D49835,LINEA 163,PRIMER TURNO,2021-11-04,17:27:54,329487.0,3.2985,3.8031,2.818,2.4779,2.7512,2.9839
3695,4.8,3.8,2.8,3.8,3.8,4.4,2.8,V9635M,1475230.0,D39496G09                ,D49835G02                ,GLUED JAW ASSY CURVED         ,V9641P,11/5/2021,538.96,D49835,LINEA 163,PRIMER TURNO,2021-11-04,17:27:36,329486.0,4.4001,3.7399,2.6738,4.2322,3.2365,3.3599
3696,4.8,3.8,2.8,3.8,3.8,4.4,2.8,V9635M,1475230.0,D39496G09                ,D49835G02                ,GLUED JAW ASSY CURVED         ,V9641P,11/5/2021,538.96,D49835,LINEA 163,PRIMER TURNO,2021-11-04,17:27:17,329485.0,2.4233,3.7652,2.6976,2.4302,3.0381,3.3747
3697,4.8,3.8,2.8,3.8,3.8,4.4,2.8,V9635M,1475230.0,D39496G09                ,D49835G02                ,GLUED JAW ASSY CURVED         ,V9641P,11/5/2021,538.96,D49835,LINEA 163,PRIMER TURNO,2021-11-04,17:26:58,329484.0,3.3451,4.118,3.1515,2.751,2.938,3.4302
3698,4.8,3.8,2.8,3.8,3.8,4.4,2.8,V9635M,1475230.0,D39496G09                ,D49835G02                ,GLUED JAW ASSY CURVED         ,V9641P,11/5/2021,538.96,D49835,LINEA 163,PRIMER TURNO,2021-11-04,17:26:39,329483.0,3.2838,4.4497,3.0944,2.7085,3.4438,3.7822
3699,4.8,3.8,2.8,3.8,3.8,4.4,2.8,V9635M,1475230.0,D39496G09                ,D49835G02                ,GLUED JAW ASSY CURVED         ,V9641P,11/5/2021,538.96,D49835,LINEA 163,PRIMER TURNO,2021-11-04,17:26:21,329482.0,2.3676,3.7172,2.6735,2.57,3.0892,3.3235
3700,4.8,3.8,2.8,3.8,3.8,4.4,2.8,V9635M,1475230.0,D39496G09                ,D49835G02                ,GLUED JAW ASSY CURVED         ,V9641P,11/5/2021,538.96,D49835,LINEA 163,PRIMER TURNO,2021-11-04,17:26:00,329481.0,3.465,4.3791,2.8723,3.4828,3.836,3.7671
3701,4.8,3.8,2.8,3.8,3.8,4.4,2.8,V9635M,1475230.0,D39496G09                ,D49835G02                ,GLUED JAW ASSY CURVED         ,V9641P,11/5/2021,538.96,D49835,LINEA 163,PRIMER TURNO,2021-11-04,17:25:41,329480.0,2.3468,1.8833,2.4512,1.2221,0.1995,2.1314
3702,4.8,3.8,2.8,3.8,3.8,4.4,2.8,V9635M,1475230.0,D39496G09                ,D49835G02                ,GLUED JAW ASSY CURVED         ,V9641P,11/5/2021,538.96,D49835,LINEA 163,PRIMER TURNO,2021-11-04,17:25:07,329479.0,2.8134,4.3673,3.0133,2.426,3.3558,3.4464
3703,4.8,3.8,2.8,3.8,3.8,4.4,2.8,V9635M,1475230.0,D39496G09                ,D49835G02                ,GLUED JAW ASSY CURVED         ,V9641P,11/5/2021,538.96,D49835,LINEA 163,PRIMER TURNO,2021-11-04,17:24:43,329478.0,2.4287,1.9304,2.3322,1.1495,0.7419,2.0026
3704,4.8,3.8,2.8,3.8,3.8,4.4,2.8,V9635M,1475230.0,D39496G09                ,D49835G02                ,GLUED JAW ASSY CURVED         ,V9641P,11/5/2021,538.96,D49835,LINEA 163,PRIMER TURNO,2021-11-04,17:24:26,329477.0,3.0979,3.8577,2.8141,2.8385,2.9968,3.6062
3705,4.8,3.8,2.8,3.8,3.8,4.4,2.8,V9635M,1475230.0,D39496G09                ,D49835G02                ,GLUED JAW ASSY CURVED         ,V9641P,11/5/2021,538.96,D49835,LINEA 163,PRIMER TURNO,2021-11-04,17:24:07,329476.0,2.6768,4.0499,2.7718,2.8506,3.5806,3.5039
3706,4.8,3.8,2.8,3.8,3.8,4.4,2.8,V9635M,1475230.0,D39496G09                ,D49835G02                ,GLUED JAW ASSY CURVED         ,V9641P,11/5/2021,538.96,D49835,LINEA 163,PRIMER TURNO,2021-11-04,17:23:49,329475.0,1.6233,3.9582,2.3541,1.629,3.2999,3.5605
3707,4.8,3.8,2.8,3.8,3.8,4.4,2.8,V9635M,1475230.0,D39496G09                ,D49835G02                ,GLUED JAW ASSY CURVED         ,V9641P,11/5/2021,538.96,D49835,LINEA 163,PRIMER TURNO,2021-11-04,17:23:29,329474.0,3.2577,4.3098,2.876,3.0971,3.9012,3.8464
3708,4.8,3.8,2.8,3.8,3.8,4.4,2.8,V9635M,1475230.0,D39496G09                ,D49835G02                ,GLUED JAW ASSY CURVED         ,V9641P,11/5/2021,538.96,D49835,LINEA 163,PRIMER TURNO,2021-11-04,17:23:12,329473.0,4.8122,3.883,3.0481,4.4599,2.7614,3.2047
3709,4.8,3.8,2.8,3.8,3.8,4.4,2.8,V9635M,1475230.0,D39496G09                ,D49835G02                ,GLUED JAW ASSY CURVED         ,V9641P,11/5/2021,538.96,D49835,LINEA 163,PRIMER TURNO,2021-11-04,17:22:53,329472.0,2.8515,4.1314,2.8968,2.8421,3.2845,3.6651
3710,4.8,3.8,2.8,3.8,3.8,4.4,2.8,V9635M,1475230.0,D39496G09                ,D49835G02                ,GLUED JAW ASSY CURVED         ,V9641P,11/5/2021,538.96,D49835,LINEA 163,PRIMER TURNO,2021-11-04,17:22:33,329471.0,3.1798,4.4594,2.7664,3.0551,3.4807,3.5638
3711,4.8,3.8,2.8,3.8,3.8,4.4,2.8,V9635M,1475230.0,D39496G09                ,D49835G02                ,GLUED JAW ASSY CURVED         ,V9641P,11/5/2021,538.96,D49835,LINEA 163,PRIMER TURNO,2021-11-04,17:22:15,329470.0,3.104,4.0393,2.7694,2.9629,3.2446,3.683
3712,4.8,3.8,2.8,3.8,3.8,4.4,2.8,V9635M,1475230.0,D39496G09                ,D49835G02                ,GLUED JAW ASSY CURVED         ,V9641P,11/5/2021,538.96,D49835,LINEA 163,PRIMER TURNO,2021-11-04,17:21:58,329469.0,3.0769,4.0771,2.8397,3.1134,3.5852,3.6815
3713,4.8,3.8,2.8,3.8,3.8,4.4,2.8,V9635M,1475230.0,D39496G09                ,D49835G02                ,GLUED JAW ASSY CURVED         ,V9641P,11/5/2021,538.96,D49835,LINEA 163,PRIMER TURNO,2021-11-04,17:21:39,329468.0,2.5887,3.6421,2.8244,2.453,3.0481,3.7662
3714,4.8,3.8,2.8,3.8,3.8,4.4,2.8,V9635M,1475230.0,D39496G09                ,D49835G02                ,GLUED JAW ASSY CURVED         ,V9641P,11/5/2021,538.96,D49835,LINEA 163,PRIMER TURNO,2021-11-04,17:21:21,329467.0,2.7376,4.1045,2.8071,2.8579,3.6684,3.5807
3715,4.8,3.8,2.8,3.8,3.8,4.4,2.8,V9635M,1475230.0,D39496G09                ,D49835G02                ,GLUED JAW ASSY CURVED         ,V9641P,11/5/2021,538.96,D49835,LINEA 163,PRIMER TURNO,2021-11-04,17:21:01,329466.0,3.1589,4.4364,2.8428,2.9868,3.9651,3.7089
3716,4.8,3.8,2.8,3.8,3.8,4.4,2.8,V9635M,1475230.0,D39496G09                ,D49835G02                ,GLUED JAW ASSY CURVED         ,V9641P,11/5/2021,538.96,D49835,LINEA 163,PRIMER TURNO,2021-11-04,17:20:36,329465.0,3.0832,3.8848,2.8385,2.771,3.0313,3.3686
3717,4.8,3.8,2.8,3.8,3.8,4.4,2.8,V9635M,1475230.0,D39496G09                ,D49835G02                ,GLUED JAW ASSY CURVED         ,V9641P,11/5/2021,538.96,D49835,LINEA 163,PRIMER TURNO,2021-11-04,17:19:57,329463.0,3.1835,4.0168,2.8342,2.1261,3.8925,2.4585
3718,4.8,3.8,2.8,3.8,3.8,4.4,2.8,V9635M,1475230.0,D39496G09                ,D49835G02                ,GLUED JAW ASSY CURVED         ,V9641P,11/5/2021,538.96,D49835,LINEA 163,PRIMER TURNO,2021-11-04,17:19:35,329462.0,2.8597,3.4642,2.8487,2.4864,2.6615,3.1018
3719,4.8,3.8,2.8,3.8,3.8,4.4,2.8,V9635M,1475230.0,D39496G09                ,D49835G02                ,GLUED JAW ASSY CURVED         ,V9641P,11/5/2021,538.96,D49835,LINEA 163,PRIMER TURNO,2021-11-04,17:19:17,329461.0,3.2335,3.9691,2.908,2.91,3.3655,3.7373
3720,4.8,3.8,2.8,3.8,3.8,4.4,2.8,V9635M,1475230.0,D39496G09                ,D49835G02                ,GLUED JAW ASSY CURVED         ,V9641P,11/5/2021,538.96,D49835,LINEA 163,PRIMER TURNO,2021-11-04,17:18:57,329460.0,3.2182,4.3139,2.668,2.8544,3.3983,3.7792
3721,4.8,3.8,2.8,3.8,3.8,4.4,2.8,V9635M,1475230.0,D39496G09                ,D49835G02                ,GLUED JAW ASSY CURVED         ,V9641P,11/5/2021,538.96,D49835,LINEA 163,PRIMER TURNO,2021-11-04,17:18:32,329459.0,2.9298,3.4784,2.7653,2.6077,2.8013,3.5687
3722,4.8,3.8,2.8,3.8,3.8,4.4,2.8,V9635M,1475230.0,D39496G09                ,D49835G02                ,GLUED JAW ASSY CURVED         ,V9641P,11/5/2021,538.96,D49835,LINEA 163,PRIMER TURNO,2021-11-04,17:18:14,329458.0,3.3441,4.1048,3.1153,2.8836,3.3135,3.5647
3723,4.8,3.8,2.8,3.8,3.8,4.4,2.8,V9635M,1475230.0,D39496G09                ,D49835G02                ,GLUED JAW ASSY CURVED         ,V9641P,11/5/2021,538.96,D49835,LINEA 163,PRIMER TURNO,2021-11-04,17:17:54,329457.0,3.3359,3.8665,3.2701,2.182,2.4657,2.8512
3724,4.8,3.8,2.8,3.8,3.8,4.4,2.8,V9635M,1475230.0,D39496G09                ,D49835G02                ,GLUED JAW ASSY CURVED         ,V9641P,11/5/2021,538.96,D49835,LINEA 163,PRIMER TURNO,2021-11-04,17:17:35,329456.0,2.8791,3.9015,2.6251,3.1172,3.5355,3.4856
3725,4.8,3.8,2.8,3.8,3.8,4.4,2.8,V9635M,1475230.0,D39496G09                ,D49835G02                ,GLUED JAW ASSY CURVED         ,V9641P,11/5/2021,538.96,D49835,LINEA 163,PRIMER TURNO,2021-11-04,17:17:16,329455.0,3.3861,3.8939,2.8765,2.9917,3.2463,3.656
3726,4.8,3.8,2.8,3.8,3.8,4.4,2.8,V9635M,1475230.0,D39496G09                ,D49835G02                ,GLUED JAW ASSY CURVED         ,V9641P,11/5/2021,538.96,D49835,LINEA 163,PRIMER TURNO,2021-11-04,17:16:56,329454.0,3.2193,3.7299,2.9427,2.597,2.7736,3.3373
3727,4.8,3.8,2.8,3.8,3.8,4.4,2.8,V9635M,1475230.0,D39496G09                ,D49835G02                ,GLUED JAW ASSY CURVED         ,V9641P,11/5/2021,538.96,D49835,LINEA 163,PRIMER TURNO,2021-11-04,17:16:37,329453.0,3.3221,4.3026,3.0195,3.1356,3.5576,3.7648
3728,4.8,3.8,2.8,3.8,3.8,4.4,2.8,V9635M,1475230.0,D39496G09                ,D49835G02                ,GLUED JAW ASSY CURVED         ,V9641P,11/5/2021,538.96,D49835,LINEA 163,PRIMER TURNO,2021-11-04,17:16:17,329452.0,3.0347,4.2191,2.9081,2.8213,3.3904,3.7587
3729,4.8,3.8,2.8,3.8,3.8,4.4,2.8,V9635M,1475230.0,D39496G09                ,D49835G02                ,GLUED JAW ASSY CURVED         ,V9641P,11/5/2021,538.96,D49835,LINEA 163,PRIMER TURNO,2021-11-04,17:15:56,329451.0,3.4297,4.221,2.9271,2.9137,3.4366,3.3681
3730,4.8,3.8,2.8,3.8,3.8,4.4,2.8,V9635M,1475230.0,D39496G09                ,D49835G02                ,GLUED JAW ASSY CURVED         ,V9641P,11/5/2021,538.96,D49835,LINEA 163,PRIMER TURNO,2021-11-04,17:15:26,329450.0,3.3075,3.9467,3.3039,2.6165,2.7226,3.4478
3731,4.8,3.8,2.8,3.8,3.8,4.4,2.8,V9635M,1475230.0,D39496G09                ,D49835G02                ,GLUED JAW ASSY CURVED         ,V9641P,11/5/2021,538.96,D49835,LINEA 163,PRIMER TURNO,2021-11-04,17:15:08,329449.0,3.2921,4.1177,3.1433,2.5851,3.2904,3.4813
3732,4.8,3.8,2.8,3.8,3.8,4.4,2.8,V9635M,1475230.0,D39496G09                ,D49835G02                ,GLUED JAW ASSY CURVED         ,V9641P,11/5/2021,538.96,D49835,LINEA 163,PRIMER TURNO,2021-11-04,17:14:50,329448.0,3.053,4.3423,3.1183,2.8312,3.508,3.3911
3733,4.8,3.8,2.8,3.8,3.8,4.4,2.8,V9635M,1475230.0,D39496G09                ,D49835G02                ,GLUED JAW ASSY CURVED         ,V9641P,11/5/2021,538.96,D49835,LINEA 163,PRIMER TURNO,2021-11-04,17:14:29,329447.0,3.005,4.0764,2.9507,2.5861,3.4717,3.5735
3734,4.8,3.8,2.8,3.8,3.8,4.4,2.8,V9635M,1475230.0,D39496G09                ,D49835G02                ,GLUED JAW ASSY CURVED         ,V9641P,11/5/2021,538.96,D49835,LINEA 163,PRIMER TURNO,2021-11-04,17:14:09,329446.0,2.9498,4.0144,2.9825,2.4919,2.9127,3.341
3735,4.8,3.8,2.8,3.8,3.8,4.4,2.8,V9635M,1475230.0,D39496G09                ,D49835G02                ,GLUED JAW ASSY CURVED         ,V9641P,11/5/2021,538.96,D49835,LINEA 163,PRIMER TURNO,2021-11-04,17:13:50,329445.0,3.0829,4.1524,2.9794,2.7206,3.5705,3.669
3736,4.8,3.8,2.8,3.8,3.8,4.4,2.8,V9635M,1475230.0,D39496G09                ,D49835G02                ,GLUED JAW ASSY CURVED         ,V9641P,11/5/2021,538.96,D49835,LINEA 163,PRIMER TURNO,2021-11-04,17:13:31,329444.0,1.9502,3.8482,3.2481,2.0902,3.2414,3.7069
3737,4.8,3.8,2.8,3.8,3.8,4.4,2.8,V9635M,1475230.0,D39496G09                ,D49835G02                ,GLUED JAW ASSY CURVED         ,V9641P,11/5/2021,538.96,D49835,LINEA 163,PRIMER TURNO,2021-11-04,17:13:11,329443.0,3.7019,4.1515,3.2392,3.1175,2.9708,3.3835
3738,4.8,3.8,2.8,3.8,3.8,4.4,2.8,V9635M,1475230.0,D39496G09                ,D49835G02                ,GLUED JAW ASSY CURVED         ,V9641P,11/5/2021,538.96,D49835,LINEA 163,PRIMER TURNO,2021-11-04,17:12:52,329442.0,3.4366,3.8802,3.1093,2.8733,2.9782,3.627
3739,4.8,3.8,2.8,3.8,3.8,4.4,2.8,V9635M,1475230.0,D39496G09                ,D49835G02                ,GLUED JAW ASSY CURVED         ,V9641P,11/5/2021,538.96,D49835,LINEA 163,PRIMER TURNO,2021-11-04,17:12:33,329441.0,3.0506,3.7772,2.9834,2.8304,2.933,3.6008
3740,4.8,3.8,2.8,3.8,3.8,4.4,2.8,V9635M,1475230.0,D39496G09                ,D49835G02                ,GLUED JAW ASSY CURVED         ,V9641P,11/5/2021,538.96,D49835,LINEA 163,PRIMER TURNO,2021-11-04,17:12:13,329440.0,3.0428,3.9339,2.9005,3.0507,3.2674,3.5372
3741,4.8,3.8,2.8,3.8,3.8,4.4,2.8,V9635M,1475230.0,D39496G09                ,D49835G02                ,GLUED JAW ASSY CURVED         ,V9641P,11/5/2021,538.96,D49835,LINEA 163,PRIMER TURNO,2021-11-04,17:11:51,329439.0,3.6066,4.1495,3.1176,3.2216,3.3631,3.4742
3742,4.8,3.8,2.8,3.8,3.8,4.4,2.8,V9635M,1475230.0,D39496G09                ,D49835G02                ,GLUED JAW ASSY CURVED         ,V9641P,11/5/2021,538.96,D49835,LINEA 163,PRIMER TURNO,2021-11-04,17:11:32,329438.0,2.709,3.2812,3.1066,2.5864,2.4842,3.3801
